,created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,properati_url,comuna,barrio_cod,rooms_mean,operation_sell,place_with_parent_names_|Argentina|Capital Federal|,place_with_parent_names_|Argentina|Capital Federal|Abasto|,place_with_parent_names_|Argentina|Capital Federal|Agronomía|,place_with_parent_names_|Argentina|Capital Federal|Almagro|,place_with_parent_names_|Argentina|Capital Federal|Balvanera|,place_with_parent_names_|Argentina|Capital Federal|Barracas|,place_with_parent_names_|Argentina|Capital Federal|Barrio Norte|,place_with_parent_names_|Argentina|Capital Federal|Belgrano|,place_with_parent_names_|Argentina|Capital Federal|Boca|,place_with_parent_names_|Argentina|Capital Federal|Boedo|,place_with_parent_names_|Argentina|Capital Federal|Caballito|,place_with_parent_names_|Argentina|Capital Federal|Catalinas|,place_with_parent_names_|Argentina|Capital Federal|Centro / Microcentro|,place_with_parent_names_|Argentina|Capital Federal|Chacarita|,place_with_parent_names_|Argentina|Capital Federal|Coghlan|,place_with_parent_names_|Argentina|Capital Federal|Colegiales|,place_with_parent_names_|Argentina|Capital Federal|Congreso|,place_with_parent_names_|Argentina|Capital Federal|Constitución|,place_with_parent_names_|Argentina|Capital Federal|Floresta|,place_with_parent_names_|Argentina|Capital Federal|Flores|,place_with_parent_names_|Argentina|Capital Federal|Las Cañitas|,place_with_parent_names_|Argentina|Capital Federal|Liniers|,place_with_parent_names_|Argentina|Capital Federal|Mataderos|,place_with_parent_names_|Argentina|Capital Federal|Monserrat|,place_with_parent_names_|Argentina|Capital Federal|Monte Castro|,place_with_parent_names_|Argentina|Capital Federal|Nuñez|,place_with_parent_names_|Argentina|Capital Federal|Once|,place_with_parent_names_|Argentina|Capital Federal|Palermo|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Chico|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Hollywood|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Soho|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Viejo|,place_with_parent_names_|Argentina|Capital Federal|Parque Avellaneda|,place_with_parent_names_|Argentina|Capital Federal|Parque Centenario|,place_with_parent_names_|Argentina|Capital Federal|Parque Chacabuco|,place_with_parent_names_|Argentina|Capital Federal|Parque Chas|,place_with_parent_names_|Argentina|Capital Federal|Parque Patricios|,place_with_parent_names_|Argentina|Capital Federal|Paternal|,place_with_parent_names_|Argentina|Capital Federal|Pompeya|,place_with_parent_names_|Argentina|Capital Federal|Puerto Madero|,place_with_parent_names_|Argentina|Capital Federal|Recoleta|,place_with_parent_names_|Argentina|Capital Federal|Retiro|,place_with_parent_names_|Argentina|Capital Federal|Saavedra|,place_with_parent_names_|Argentina|Capital Federal|San Cristobal|,place_with_parent_names_|Argentina|Capital Federal|San Nicolás|,place_with_parent_names_|Argentina|Capital Federal|San Telmo|,place_with_parent_names_|Argentina|Capital Federal|Tribunales|,place_with_parent_names_|Argentina|Capital Federal|Velez Sarsfield|,place_with_parent_names_|Argentina|Capital Federal|Versalles|,place_with_parent_names_|Argentina|Capital Federal|Villa Crespo|,place_with_parent_names_|Argentina|Capital Federal|Villa Devoto|,place_with_parent_names_|Argentina|Capital Federal|Villa General Mitre|,place_with_parent_names_|Argentina|Capital Federal|Villa Lugano|,place_with_parent_names_|Argentina|Capital Federal|Villa Luro|,place_with_parent_names_|Argentina|Capital Federal|Villa Ortuzar|,place_with_parent_names_|Argentina|Capital Federal|Villa Pueyrredón|,place_with_parent_names_|Argentina|Capital Federal|Villa Real|,place_with_parent_names_|Argentina|Capital Federal|Villa Santa Rita|,place_with_parent_names_|Argentina|Capital Federal|Villa Urquiza|,place_with_parent_names_|Argentina|Capital Federal|Villa del Parque|,price_m2
3930,2017-12-23,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5956688,-58.3933718",-34.5956688,-58.3933718,650000.0,211.0,192.0,3080.5687203791467,5.0,https://www.properati.com.ar/1j84i_venta_departamento_recoleta_balcon_baulera_suite_lavadero_vestidor_dependencias_garage_placard_aire-acondicionado_subte-linea-d_inmobinet,2.0,27,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080.5687203791467
3931,2017-12-23,sell,1,|Argentina|Capital Federal|Palermo|,"-34.595440545,-58.4127179676",-34.595440545,-58.4127179676,180000.0,73.0,66.0,2465.7534246575337,3.0,https://www.properati.com.ar/1j84l_venta_departamento_palermo_balcon_luminoso_garage_placard_aire-acondicionado_subte-linea-d_inmobinet,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465.753424657534
3935,2017-12-23,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5937771,-58.4127614",-34.593777100000004,-58.4127614,160000.0,62.0,39.0,2580.6451612903224,2.0,https://www.properati.com.ar/1j86d_venta_departamento_palermo_balcon_suite_luminoso_subte-linea-d_urbanuzprop_cnu,2.0,27,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.6451612903224
3938,2017-12-23,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.597963,-58.406602",-34.597963,-58.406602,79000.0,32.0,32.0,2468.75,1.0,https://www.properati.com.ar/1j8eq_venta_departamento_barrio-norte_luminoso_subte-linea-d_subte-linea-b_subte-linea-h_re-max-liberty-ii,2.0,27,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468.75
3941,2017-12-25,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.595223,-58.404048",-34.595223,-58.404048,210000.0,76.0,73.0,2763.157894736842,3.0,https://www.properati.com.ar/1j8p9_venta_departamento_recoleta_balcon_lavadero_luminoso_lujoso_dependencias_impecable_subte-linea-d_subte-linea-h_re-max-d-bosion,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763.157894736842
3945,2017-12-26,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5890346,-58.3886587",-34.589034600000005,-58.38865870000001,335000.0,118.0,118.0,2838.9830508474574,3.0,https://www.properati.com.ar/1j92x_venta_departamento_recoleta_balcon_lavadero_patio_lujoso_dependencias_placard_subte-linea-h_san-pedro-telmo-inmobiliaria_h6y,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838.9830508474574
3948,2017-12-28,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5957610101,-58.3909154524",-34.59576101010001,-58.390915452399994,399000.0,164.0,155.0,2432.926829268293,4.0,https://www.properati.com.ar/1ja02_venta_departamento_barrio-norte_lavadero_dependencias_subte-linea-a_interwin-marketing-inmobiliario_9ic,2.0,27,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432.9268292682927
3950,2017-12-31,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5985676,-58.3973346",-34.5985676,-58.3973346,190000.0,81.0,81.0,2345.679012345679,3.0,https://www.properati.com.ar/1jb0p_venta_departamento_barrio-norte_junin_balcon_lavadero_toilette_dependencias_doble-circulacion_subte-linea-d_subte-linea-b_subte-linea-h_re-max-visi-oacute-n,2.0,27,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345.679012345679
3952,2017-12-31,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.59707,-58.390377",-34.59707,-58.390377,800000.0,395.0,295.0,2025.3164556962024,5.0,https://www.properati.com.ar/1jb20_venta_departamento_recoleta_balcon_suite_lavadero_quincho_terraza_toilette_luminoso_dependencias_garage_subte-linea-d_re-max-premium,2.0,27,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.3164556962026
3954,2017-12-31,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.593541,-58.407603",-34.593540999999995,-58.407603,155000.0,58.0,50.0,2672.4137931034484,3.0,https://www.properati.com.ar/1jb7r_venta_departamento_recoleta_patio_luminoso_dependencias_placard_subte-linea-d_subte-linea-h_apto-credito-hipotecario_re-max-total-vi,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672.4137931034484
3955,2017-12-31,sell,1,|Argentina|Capital Federal|San Nicolás|,"-34.599391,-58.388922",-34.599391,-58.388922,218000.0,94.0,84.0,2319.148936170213,3.0,https://www.properati.com.ar/1jb8n_venta_departamento_san-nicolas_balcon_baulera_lavadero_toilette_luminoso_vista_dependencias_subte-linea-d_subte-linea-b_re-max-avenida,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319.148936170213
3956,2017-12-31,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5943522,-58.4036607",-34.5943522,-58.40366070000001,165000.0,56.0,56.0,2946.4285714285716,3.0,https://www.properati.com.ar/1jblu_venta_departamento_barrio-norte_lavadero_garage_placard_subte-linea-d_subte-linea-h_p-m-tobal-propiedades_i0f,2.0,27,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.4285714285716
3957,2018-01-02,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5929088,-58.4121354",-34.5929088,-58.4121354,150000.0,49.0,49.0,3061.2244897959185,2.0,https://www.properati.com.ar/1jbry_venta_departamento_recoleta_lavadero_placard_aire-acondicionado_subte-linea-d_inmobiliaria-calot_gqd,2.0,27,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061.2244897959185
3958,2018-01-03,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.592077,-58.410441",-34.592077,-58.41044100000001,220000.0,72.0,64.0,3055.555555555556,3.0,https://www.properati.com.ar/1jbuo_venta_departamento_recoleta_balcon_toilette_luminoso_dependencias_subte-linea-d_re-max-bur-oacute,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055.5555555555557
3961,2018-01-03,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.592437,-58.408623",-34.592437,-58.408623,250000.0,99.0,99.0,2525.252525252525,3.0,https://www.properati.com.ar/1jby1_venta_departamento_recoleta_lavadero_toilette_luminoso_garage_subte-linea-d_subte-linea-h_re-max-capital,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525.252525252525
3962,2018-01-08,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.59193,-58.41146",-34.59193,-58.41146,240000.0,90.0,90.0,2666.6666666666665,3.0,https://www.properati.com.ar/1jcbe_venta_departamento_recoleta_balcon_lavadero_toilette_luminoso_dependencias_subte-linea-d_re-max-cosmopolita,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666.6666666666665
3963,2018-01-08,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.587035,-58.398653",-34.587035,-58.398653,237000.0,85.0,85.0,2788.2352941176478,3.0,https://www.properati.com.ar/1jcfx_venta_departamento_barrio-norte_balcon_lavadero_luminoso_dependencias_subte-linea-h_re-max-total-iii,2.0,27,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788.235294117647
3965,2018-01-08,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.595915,-58.411567",-34.595915000000005,-58.41156700000001,64000.0,22.0,22.0,2909.090909090909,1.0,https://www.properati.com.ar/1jck1_venta_departamento_recoleta_subte-linea-d_re-max-city,2.0,27,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909.090909090909
3966,2018-01-08,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.597253,-58.395402",-34.597253,-58.395402,155000.0,64.0,64.0,2421.875,3.0,https://www.properati.com.ar/1jcv2_venta_departamento_barrio-norte_subte-linea-d_subte-linea-h_re-max-premium,2.0,27,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421.875
3967,2018-01-08,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.596394,-58.391113",-34.596394000000004,-58.391113,349000.0,139.0,139.0,2510.791366906475,4.0,https://www.properati.com.ar/1jcve_venta_departamento_recoleta_balcon_baulera_lavadero_luminoso_dependencias_subte-linea-d_re-max-premium,2.0,27,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.7913669064747
3970,2018-01-09,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5935555,-58.405491",-34.5935555,-58.40549100000001,294000.0,115.0,100.0,2556.521739130435,3.4600276556805833,https://www.properati.com.ar/1jdgv_venta_departamento_barrio-norte_subte-linea-d_subte-linea-h_mcortiprop,2.0,27,3.4600276556805833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556.521739130435
3972,2018-01-09,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5980924711,-58.3973550797",-34.5980924711,-58.39735507970001,189000.0,65.0,60.0,2907.6923076923076,2.07601659340835,https://www.properati.com.ar/1jdjm_venta_departamento_recoleta_balcon_garage_amoblado_amenities_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-h_apto-credito-hipotecario_vaira-propiedades,2.0,27,2.07601659340835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907.6923076923076
3973,2018-01-09,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5934013,-58.3956457",-34.5934013,-58.3956457,249000.0,105.0,98.0,2371.428571428572,3.390827102566972,https://www.properati.com.ar/1jdlk_venta_departamento_recoleta_balcon_toilette_luminoso_dependencias_subte-linea-d_subte-linea-h_osvaldo-arruti-propiedades,2.0,27,3.390827102566972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371.4285714285716
3974,2018-01-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.58811188,-58.40644455",-34.58811188,-58.40644455,144800.0,65.0,53.0,2227.692307692308,1.0,https://www.properati.com.ar/1je5r_venta_departamento_palermo_juncal_2900_sotano_subte-linea-d_subte-linea-h_freire-negocios-inmobiliarios_emm,2.0,27,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227.6923076923076
3988,2018-01-09,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5969162,-58.41179276",-34.5969162,-58.41179276,159900.0,64.0,38.0,2498.4375,1.0,https://www.properati.com.ar/1jg61_venta_departamento_barrio-norte_gallo_1100_patio_toilette_impecable_placard_estrenar_subte-linea-d_subte-linea-b_grupo-zeta-inmobiliaria,2.0,27,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498.4375
3989,2018-01-09,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5953598,-58.39694977",-34.5953598,-58.39694977,249000.0,104.0,95.0,2394.230769230769,2.0,https://www.properati.com.ar/1jgsv_venta_departamento_recoleta_av-santa-fe_2000_balcon_luminoso_lujoso_subte-linea-d_subte-linea-h_kaplun-propiedades_i4o,2.0,27,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.230769230769
3990,2018-01-09,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5958374949,-58.3959058987",-34.595837494899996,-58.3959058987,249000.0,104.0,95.0,2394.230769230769,2.0,https://www.properati.com.ar/1jgsy_venta_departamento_barrio-norte_santa-fe-av-_2000_balcon_luminoso_lujoso_subte-linea-d_subte-linea-h_kaplun-propiedades_i4o,2.0,27,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.230769230769
3991,2018-01-09,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.59680557,-58.40035248",-34.59680557,-58.40035248,390000.0,128.0,110.0,3046.875,3.0,https://www.properati.com.ar/1jh3r_venta_departamento_barrio-norte_azcuenaga_1000_balcon_baulera_jardin_lavadero_toilette_lujoso_dependencias_garage_placard_aire-acondicionado_subte-linea-d_subte-linea-h_apto-credito-hipotecario_beit-com-negocios-inmobiliarios-mat-cucicba-5773-cmcsi-,2.0,27,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046.875
3994,2018-01-09,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5901413,-58.39339828",-34.59014129999999,-58.39339828,400000.0,139.0,139.0,2877.697841726619,3.0,https://www.properati.com.ar/1jhzw_venta_departamento_recoleta_las-heras_0_baulera_lujoso_dependencias_garage_doble-circulacion_subte-linea-h_apto-credito-hipotecario_beneventana-jorge-marcelo,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877.6978417266187
3996,2018-01-09,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5861969,-58.38716125",-34.5861969,-58.38716125,120000.0,41.0,41.0,2926.829268292683,1.0,https://www.properati.com.ar/1jj7j_venta_departamento_recoleta_libertador_1000_balcon_subte-linea-h_apto-credito-hipotecario_gaman-bienes-raices_emc,2.0,27,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.829268292683
3997,2018-01-09,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5886879,-58.39047623",-34.5886879,-58.39047623,315000.0,105.0,100.0,3000.0,3.0,https://www.properati.com.ar/1jj85_venta_departamento_recoleta_ayacucho_1800_balcon_jardin_lavadero_toilette_luminoso_lujoso_dependencias_garage_subte-linea-h_apto-credito-hipotecario_aw-negocios-inmobiliarios_i2f,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0
4021,2018-01-18,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.590449,-58.3935162",-34.590449,-58.3935162,395000.0,146.0,134.0,2705.479452054795,4.0,https://www.properati.com.ar/1jl0y_venta_departamento_recoleta_suite_lavadero_toilette_vestidor_impecable_subte-linea-h_pilar-recoleta_6nt,2.0,27,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705.4794520547944
4026,2018-01-18,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.593413,-58.4129161",-34.593413,-58.4129161,125000.0,46.0,46.0,2717.391304347826,2.0,https://www.properati.com.ar/1jm0h_venta_departamento_recoleta_lavadero_luminoso_dependencias_impecable_subte-linea-d_salaya-romera-barrio-norte,2.0,27,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717.391304347826
4029,2018-01-18,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5987274,-58.3958508",-34.598727399999994,-58.39585079999999,89000.0,37.0,37.0,2405.405405405405,2.0,https://www.properati.com.ar/1jn8r_venta_departamento_barrio-norte_luminoso_subte-linea-d_subte-linea-b_subte-linea-h_p-m-tobal-propiedades_i0f,2.0,27,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405.4054054054054
4032,2018-01-18,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.595356,-58.391945",-34.595356,-58.39194499999999,220001.0,100.0,100.0,2200.01,2.0,https://www.properati.com.ar/1jnhm_venta_departamento_recoleta_suite_hidromasaje_patio_toilette_vestidor_lujoso_subte-linea-d_re-max-ayres,2.0,27,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.01
4035,2018-01-18,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5968,-58.411176",-34.5968,-58.411176,177000.0,70.0,61.0,2528.5714285714284,3.0,https://www.properati.com.ar/1jnvv_venta_departamento_recoleta_balcon_lavadero_subte-linea-d_subte-linea-b_apto-credito-hipotecario_re-max-del-plata,2.0,27,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.5714285714284
4038,2018-01-18,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.596441,-58.398535",-34.596441,-58.398535,120000.0,44.0,44.0,2727.2727272727275,2.0,https://www.properati.com.ar/1jo10_venta_departamento_barrio-norte_jardin_lavadero_luminoso_subte-linea-d_subte-linea-h_re-max-uno,2.0,27,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727.2727272727275
4041,2018-01-18,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.593388,-58.405405",-34.593388,-58.405405,255000.0,82.0,70.0,3109.756097560976,4.0,https://www.properati.com.ar/1joeg_venta_departamento_barrio-norte_terraza_garage_placard_aire-acondicionado_subte-linea-d_subte-linea-h_re-max-central,2.0,27,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109.756097560976
4043,2018-01-18,sell,1,|Argentina|Capital Federal|Recoleta|,"-34.5962726432,-58.4116283951",-34.5962726432,-58.4116283951,69000.0,22.0,22.0,3136.3636363636365,2.0,https://www.properati.com.ar/1joge_venta_departamento_recoleta_gallo_1200_luminoso_subte-linea-d_re-max-urbana,2.0,27,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136.3636363636365
